,Country,Region,Year,Infant Deaths,Under_Five Deaths,Adult Mortality,Alcohol Consumption,Hepatitis B,Measles,BMI,Polio,Diphtheria,Incidents of HIV,GDP(per capita),Population,Thinness (ten to nineteen years),Thinness (five to nine years),Schooling,Life Expectancy,Economy Status,Infant Deaths_lag1,Under_Five Deaths_lag1,Adult Mortality_lag1,Alcohol Consumption_lag1,Hepatitis B_lag1,Measles_lag1,BMI_lag1,Polio_lag1,Diphtheria_lag1,Incidents of HIV_lag1,GDP(per capita)_lag1,Population_lag1,Thinness (ten to nineteen years)_lag1,Thinness (five to nine years)_lag1,Schooling_lag1,Life Expectancy_lag1,Infant Deaths_lag2,Under_Five Deaths_lag2,Adult Mortality_lag2,Alcohol Consumption_lag2,Hepatitis B_lag2,Measles_lag2,BMI_lag2,Polio_lag2,Diphtheria_lag2,Incidents of HIV_lag2,GDP(per capita)_lag2,Population_lag2,Thinness (ten to nineteen years)_lag2,Thinness (five to nine years)_lag2,Schooling_lag2,Life Expectancy_lag2
307,Bolivia,South America,2003,47.8,63.3,227.5185,2.32,80,83,25.1,82,88,0.2,2083,8.91,1.4,1.3,7.1,64.2,Developing,50.4,67.2,231.344,2.24,77.0,83.0,24.9,76.0,77.0,0.21,2066.0,8.74,1.4,1.3,7.2,63.6,53.1,71.3,235.6955,2.19,77.0,83.0,24.8,71.0,71.0,0.22,2054.0,8.58,1.5,1.4,7.3,63.1
308,Bolivia,South America,2004,45.4,59.6,223.692,2.61,84,83,25.2,84,84,0.2,2131,9.07,1.4,1.2,7.1,64.8,Developing,47.8,63.3,227.5185,2.32,80.0,83.0,25.1,82.0,88.0,0.2,2083.0,8.91,1.4,1.3,7.1,64.2,50.4,67.2,231.344,2.24,77.0,83.0,24.9,76.0,77.0,0.21,2066.0,8.74,1.4,1.3,7.2,63.6
309,Bolivia,South America,2005,43.1,56.2,219.8665,2.8,85,83,25.3,84,85,0.19,2186,9.23,1.3,1.2,7.0,65.3,Developing,45.4,59.6,223.692,2.61,84.0,83.0,25.2,84.0,84.0,0.2,2131.0,9.07,1.4,1.2,7.1,64.8,47.8,63.3,227.5185,2.32,80.0,83.0,25.1,82.0,88.0,0.2,2083.0,8.91,1.4,1.3,7.1,64.2
310,Bolivia,South America,2006,40.8,52.9,216.0405,3.13,83,83,25.4,82,83,0.19,2251,9.4,1.3,1.2,7.3,65.9,Developing,43.1,56.2,219.8665,2.8,85.0,83.0,25.3,84.0,85.0,0.19,2186.0,9.23,1.3,1.2,7.0,65.3,45.4,59.6,223.692,2.61,84.0,83.0,25.2,84.0,84.0,0.2,2131.0,9.07,1.4,1.2,7.1,64.8
311,Bolivia,South America,2007,38.7,49.8,212.2145,3.38,84,83,25.5,85,84,0.19,2314,9.56,1.3,1.2,7.1,66.4,Developing,40.8,52.9,216.0405,3.13,83.0,83.0,25.4,82.0,83.0,0.19,2251.0,9.4,1.3,1.2,7.3,65.9,43.1,56.2,219.8665,2.8,85.0,83.0,25.3,84.0,85.0,0.19,2186.0,9.23,1.3,1.2,7.0,65.3
312,Bolivia,South America,2008,36.7,46.9,208.323,3.51,88,83,25.6,87,88,0.18,2415,9.72,1.3,1.1,7.6,66.9,Developing,38.7,49.8,212.2145,3.38,84.0,83.0,25.5,85.0,84.0,0.19,2314.0,9.56,1.3,1.2,7.1,66.4,40.8,52.9,216.0405,3.13,83.0,83.0,25.4,82.0,83.0,0.19,2251.0,9.4,1.3,1.2,7.3,65.9
313,Bolivia,South America,2009,34.8,44.1,204.4305,3.64,93,83,25.7,92,93,0.18,2455,9.88,1.2,1.1,7.9,67.5,Developing,36.7,46.9,208.323,3.51,88.0,83.0,25.6,87.0,88.0,0.18,2415.0,9.72,1.3,1.1,7.6,66.9,38.7,49.8,212.2145,3.38,84.0,83.0,25.5,85.0,84.0,0.19,2314.0,9.56,1.3,1.2,7.1,66.4
314,Bolivia,South America,2010,33.0,41.6,200.5385,3.37,91,83,25.8,90,91,0.17,2514,10.05,1.2,1.1,7.8,68.0,Developing,34.8,44.1,204.4305,3.64,93.0,83.0,25.7,92.0,93.0,0.18,2455.0,9.88,1.2,1.1,7.9,67.5,36.7,46.9,208.323,3.51,88.0,83.0,25.6,87.0,88.0,0.18,2415.0,9.72,1.3,1.1,7.6,66.9
315,Bolivia,South America,2011,31.2,39.2,196.6465,3.3,95,83,26.0,95,95,0.18,2603,10.21,1.2,1.1,8.0,68.5,Developing,33.0,41.6,200.5385,3.37,91.0,83.0,25.8,90.0,91.0,0.17,2514.0,10.05,1.2,1.1,7.8,68.0,34.8,44.1,204.4305,3.64,93.0,83.0,25.7,92.0,93.0,0.18,2455.0,9.88,1.2,1.1,7.9,67.5
316,Bolivia,South America,2012,29.6,37.0,192.7545,3.24,93,83,26.1,93,93,0.17,2693,10.38,1.2,1.1,8.3,69.0,Developing,31.2,39.2,196.6465,3.3,95.0,83.0,26.0,95.0,95.0,0.18,2603.0,10.21,1.2,1.1,8.0,68.5,33.0,41.6,200.5385,3.37,91.0,83.0,25.8,90.0,91.0,0.17,2514.0,10.05,1.2,1.1,7.8,68.0
317,Bolivia,South America,2013,28.0,34.9,190.0095,3.21,94,83,26.2,95,94,0.16,2831,10.54,1.2,1.1,8.4,69.5,Developing,29.6,37.0,192.7545,3.24,93.0,83.0,26.1,93.0,93.0,0.17,2693.0,10.38,1.2,1.1,8.3,69.0,31.2,39.2,196.6465,3.3,95.0,83.0,26.0,95.0,95.0,0.18,2603.0,10.21,1.2,1.1,8.0,68.5
318,Bolivia,South America,2014,26.6,33.0,187.265,3.17,98,83,26.3,99,98,0.16,2939,10.71,1.2,1.1,8.5,69.9,Developing,28.0,34.9,190.0095,3.21,94.0,83.0,26.2,95.0,94.0,0.16,2831.0,10.54,1.2,1.1,8.4,69.5,29.6,37.0,192.7545,3.24,93.0,83.0,26.1,93.0,93.0,0.17,2693.0,10.38,1.2,1.1,8.3,69.0
319,Bolivia,South America,2015,25.4,31.3,184.52,3.15,99,83,26.4,99,99,0.15,3036,10.87,1.2,1.1,8.7,70.3,Developing,26.6,33.0,187.265,3.17,98.0,83.0,26.3,99.0,98.0,0.16,2939.0,10.71,1.2,1.1,8.5,69.9,28.0,34.9,190.0095,3.21,94.0,83.0,26.2,95.0,94.0,0.16,2831.0,10.54,1.2,1.1,8.4,69.5
320,Bosnia and Herzegovina,Rest of Europe,2000,8.7,9.9,121.234,3.87,92,74,24.8,87,85,0.08,2848,3.75,3.3,3.2,7.0,74.4,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Bosnia and Herzegovina,Rest of Europe,2001,8.4,9.6,118.2535,4.11,92,86,24.8,92,91,0.08,2913,3.76,3.2,3.2,7.1,74.6,Developing,8.7,9.9,121.234,3.87,92.0,74.0,24.8,87.0,85.0,0.08,2848.0,3.75,3.3,3.2,7.0,74.4,,,,,,,,,,,,,,,,
322,Bosnia and Herzegovina,Rest of Europe,2002,8.2,9.3,115.273,4.08,92,90,24.9,86,80,0.08,3057,3.76,3.1,3.1,7.2,74.8,Developing,8.4,9.6,118.2535,4.11,92.0,86.0,24.8,92.0,91.0,0.08,2913.0,3.76,3.2,3.2,7.1,74.6,8.7,9.9,121.234,3.87,92.0,74.0,24.8,87.0,85.0,0.08,2848.0,3.75,3.3,3.2,7.0,74.4
323,Bosnia and Herzegovina,Rest of Europe,2003,8.1,9.2,113.603,4.29,92,85,24.9,87,87,0.08,3172,3.76,3.0,3.0,7.2,74.9,Developing,8.2,9.3,115.273,4.08,92.0,90.0,24.9,86.0,80.0,0.08,3057.0,3.76,3.1,3.1,7.2,74.8,8.4,9.6,118.2535,4.11,92.0,86.0,24.8,92.0,91.0,0.08,2913.0,3.76,3.2,3.2,7.1,74.6
324,Bosnia and Herzegovina,Rest of Europe,2004,7.9,9.1,111.9335,4.38,92,88,25.0,87,84,0.08,3371,3.76,3.0,3.0,7.3,75.1,Developing,8.1,9.2,113.603,4.29,92.0,85.0,24.9,87.0,87.0,0.08,3172.0,3.76,3.0,3.0,7.2,74.9,8.2,9.3,115.273,4.08,92.0,90.0,24.9,86.0,80.0,0.08,3057.0,3.76,3.1,3.1,7.2,74.8
325,Bosnia and Herzegovina,Rest of Europe,2005,7.8,8.9,110.264,4.5,93,90,25.0,95,93,0.08,3502,3.77,2.9,2.9,7.4,75.2,Developing,7.9,9.1,111.9335,4.38,92.0,88.0,25.0,87.0,84.0,0.08,3371.0,3.76,3.0,3.0,7.3,75.1,8.1,9.2,113.603,4.29,92.0,85.0,24.9,87.0,87.0,0.08,3172.0,3.76,3.0,3.0,7.2,74.9
326,Bosnia and Herzegovina,Rest of Europe,2006,7.5,8.6,108.5945,4.72,90,93,25.1,91,87,0.08,3691,3.77,2.9,2.8,7.4,75.3,Developing,7.8,8.9,110.264,4.5,93.0,90.0,25.0,95.0,93.0,0.08,3502.0,3.77,2.9,2.9,7.4,75.2,7.9,9.1,111.9335,4.38,92.0,88.0,25.0,87.0,84.0,0.08,3371.0,3.76,3.0,3.0,7.3,75.1
327,Bosnia and Herzegovina,Rest of Europe,2007,7.2,8.3,106.9245,5.03,94,95,25.2,95,95,0.08,3910,3.76,2.8,2.8,7.5,75.5,Developing,7.5,8.6,108.5945,4.72,90.0,93.0,25.1,91.0,87.0,0.08,3691.0,3.77,2.9,2.8,7.4,75.3,7.8,8.9,110.264,4.5,93.0,90.0,25.0,95.0,93.0,0.08,3502.0,3.77,2.9,2.9,7.4,75.2
328,Bosnia and Herzegovina,Rest of Europe,2008,6.9,7.9,105.6105,5.03,88,92,25.2,92,91,0.08,4132,3.75,2.8,2.7,7.6,75.7,Developing,7.2,8.3,106.9245,5.03,94.0,95.0,25.2,95.0,95.0,0.08,3910.0,3.76,2.8,2.8,7.5,75.5,7.5,8.6,108.5945,4.72,90.0,93.0,25.1,91.0,87.0,0.08,3691.0,3.77,2.9,2.8,7.4,75.3
329,Bosnia and Herzegovina,Rest of Europe,2009,6.6,7.5,104.296,4.69,90,88,25.3,90,90,0.08,4028,3.74,2.7,2.7,7.7,75.8,Developing,6.9,7.9,105.6105,5.03,88.0,92.0,25.2,92.0,91.0,0.08,4132.0,3.75,2.8,2.7,7.6,75.7,7.2,8.3,106.9245,5.03,94.0,95.0,25.2,95.0,95.0,0.08,3910.0,3.76,2.8,2.8,7.5,75.5
330,Bosnia and Herzegovina,Rest of Europe,2010,6.3,7.2,102.9815,4.57,89,91,25.4,90,89,0.08,4096,3.71,2.6,2.6,7.1,76.0,Developing,6.6,7.5,104.296,4.69,90.0,88.0,25.3,90.0,90.0,0.08,4028.0,3.74,2.7,2.7,7.7,75.8,6.9,7.9,105.6105,5.03,88.0,92.0,25.2,92.0,91.0,0.08,4132.0,3.75,2.8,2.7,7.6,75.7
331,Bosnia and Herzegovina,Rest of Europe,2011,6.0,6.9,101.667,4.71,88,88,25.4,89,88,0.08,4185,3.66,2.6,2.5,7.2,76.2,Developing,6.3,7.2,102.9815,4.57,89.0,91.0,25.4,90.0,89.0,0.08,4096.0,3.71,2.6,2.6,7.1,76.0,6.6,7.5,104.296,4.69,90.0,88.0,25.3,90.0,90.0,0.08,4028.0,3.74,2.7,2.7,7.7,75.8
332,Bosnia and Herzegovina,Rest of Europe,2012,5.8,6.7,100.353,4.83,92,94,25.5,87,92,0.08,4216,3.6,2.5,2.5,8.3,76.4,Developing,6.0,6.9,101.667,4.71,88.0,88.0,25.4,89.0,88.0,0.08,4185.0,3.66,2.6,2.5,7.2,76.2,6.3,7.2,102.9815,4.57,89.0,91.0,25.4,90.0,89.0,0.08,4096.0,3.71,2.6,2.6,7.1,76.0
333,Bosnia and Herzegovina,Rest of Europe,2013,5.6,6.5,98.9245,4.69,91,93,25.5,87,89,0.08,4391,3.54,2.4,2.4,8.7,76.6,Developing,5.8,6.7,100.353,4.83,92.0,94.0,25.5,87.0,92.0,0.08,4216.0,3.6,2.5,2.5,8.3,76.4,6.0,6.9,101.667,4.71,88.0,88.0,25.4,89.0,88.0,0.08,4185.0,3.66,2.6,2.5,7.2,76.2
334,Bosnia and Herzegovina,Rest of Europe,2014,5.5,6.4,97.4955,4.69,89,92,25.6,86,86,0.08,4518,3.48,2.4,2.4,9.2,76.7,Developing,5.6,6.5,98.9245,4.69,91.0,93.0,25.5,87.0,89.0,0.08,4391.0,3.54,2.4,2.4,8.7,76.6,5.8,6.7,100.353,4.83,92.0,94.0,25.5,87.0,92.0,0.08,4216.0,3.6,2.5,2.5,8.3,76.4
335,Bosnia and Herzegovina,Rest of Europe,2015,5.4,6.3,96.067,4.9,82,88,25.7,74,82,0.08,4730,3.43,2.3,2.3,9.0,76.9,Developing,5.5,6.4,97.4955,4.69,89.0,92.0,25.6,86.0,86.0,0.08,4518.0,3.48,2.4,2.4,9.2,76.7,5.6,6.5,98.9245,4.69,91.0,93.0,25.5,87.0,89.0,0.08,4391.0,3.54,2.4,2.4,8.7,76.6
336,Botswana,Africa,2000,45.2,80.5,561.532,5.38,86,83,23.6,97,97,19.66,4569,1.64,12.3,12.2,7.6,50.6,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Botswana,Africa,2001,44.6,80.0,574.7605,5.5,87,83,23.7,97,97,17.96,4495,1.67,11.8,11.8,7.7,50.3,Developing,45.2,80.5,561.532,5.38,86.0,83.0,23.6,97.0,97.0,19.66,4569.0,1.64,12.3,12.2,7.6,50.6,,,,,,,,,,,,,,,,
338,Botswana,Africa,2002,43.9,78.3,587.989,6.43,88,83,23.8,97,97,16.5,4684,1.7,11.4,11.3,7.9,50.2,Developing,44.6,80.0,574.7605,5.5,87.0,83.0,23.7,97.0,97.0,17.96,4495.0,1.67,11.8,11.8,7.7,50.3,45.2,80.5,561.532,5.38,86.0,83.0,23.6,97.0,97.0,19.66,4569.0,1.64,12.3,12.2,7.6,50.6
339,Botswana,Africa,2003,43.1,76.1,558.1195,5.63,90,83,23.8,96,96,14.94,4817,1.73,1.9,1.8,8.0,50.5,Developing,43.9,78.3,587.989,6.43,88.0,83.0,23.8,97.0,97.0,16.5,4684.0,1.7,11.4,11.3,7.9,50.2,44.6,80.0,574.7605,5.5,87.0,83.0,23.7,97.0,97.0,17.96,4495.0,1.67,11.8,11.8,7.7,50.3
340,Botswana,Africa,2004,42.1,72.7,528.2495,4.91,91,83,23.9,96,96,13.43,4860,1.77,1.5,1.4,8.1,51.2,Developing,43.1,76.1,558.1195,5.63,90.0,83.0,23.8,96.0,96.0,14.94,4817.0,1.73,1.9,1.8,8.0,50.5,43.9,78.3,587.989,6.43,88.0,83.0,23.8,97.0,97.0,16.5,4684.0,1.7,11.4,11.3,7.9,50.2
341,Botswana,Africa,2005,38.9,67.0,498.38,6.38,92,83,23.9,96,96,11.63,4986,1.8,1.0,9.9,8.3,52.1,Developing,42.1,72.7,528.2495,4.91,91.0,83.0,23.9,96.0,96.0,13.43,4860.0,1.77,1.5,1.4,8.1,51.2,43.1,76.1,558.1195,5.63,90.0,83.0,23.8,96.0,96.0,14.94,4817.0,1.73,1.9,1.8,8.0,50.5
342,Botswana,Africa,2006,38.1,61.5,468.51,7.14,93,83,24.0,96,96,10.53,5295,1.84,9.6,9.4,8.4,53.4,Developing,38.9,67.0,498.38,6.38,92.0,83.0,23.9,96.0,96.0,11.63,4986.0,1.8,1.0,9.9,8.3,52.1,42.1,72.7,528.2495,4.91,91.0,83.0,23.9,96.0,96.0,13.43,4860.0,1.77,1.5,1.4,8.1,51.2
343,Botswana,Africa,2007,39.5,58.6,438.6405,6.87,93,83,24.0,96,96,9.57,5612,1.88,9.2,9.0,8.5,55.0,Developing,38.1,61.5,468.51,7.14,93.0,83.0,24.0,96.0,96.0,10.53,5295.0,1.84,9.6,9.4,8.4,53.4,38.9,67.0,498.38,6.38,92.0,83.0,23.9,96.0,96.0,11.63,4986.0,1.8,1.0,9.9,8.3,52.1
344,Botswana,Africa,2008,40.3,57.6,413.0785,7.52,94,83,24.1,96,96,9.09,5838,1.92,8.8,8.6,8.6,56.7,Developing,39.5,58.6,438.6405,6.87,93.0,83.0,24.0,96.0,96.0,9.57,5612.0,1.88,9.2,9.0,8.5,55.0,38.1,61.5,468.51,7.14,93.0,83.0,24.0,96.0,96.0,10.53,5295.0,1.84,9.6,9.4,8.4,53.4
345,Botswana,Africa,2009,40.1,55.3,387.5165,5.36,94,83,24.1,96,96,8.27,5287,1.95,8.4,8.2,8.8,58.4,Developing,40.3,57.6,413.0785,7.52,94.0,83.0,24.1,96.0,96.0,9.09,5838.0,1.92,8.8,8.6,8.6,56.7,39.5,58.6,438.6405,6.87,93.0,83.0,24.0,96.0,96.0,9.57,5612.0,1.88,9.2,9.0,8.5,55.0
346,Botswana,Africa,2010,39.5,51.4,361.955,5.7,95,83,24.1,96,95,7.85,5642,1.99,8.0,7.8,8.9,60.2,Developing,40.1,55.3,387.5165,5.36,94.0,83.0,24.1,96.0,96.0,8.27,5287.0,1.95,8.4,8.2,8.8,58.4,40.3,57.6,413.0785,7.52,94.0,83.0,24.1,96.0,96.0,9.09,5838.0,1.92,8.8,8.6,8.6,56.7
347,Botswana,Africa,2011,41.1,51.9,336.393,6.24,95,84,24.2,96,95,7.61,5899,2.02,7.7,7.4,8.9,61.9,Developing,39.5,51.4,361.955,5.7,95.0,83.0,24.1,96.0,95.0,7.85,5642.0,1.99,8.0,7.8,8.9,60.2,40.1,55.3,387.5165,5.36,94.0,83.0,24.1,96.0,96.0,8.27,5287.0,1.95,8.4,8.2,8.8,58.4
348,Botswana,Africa,2012,40.2,50.8,310.831,5.46,95,83,24.2,96,95,6.75,6089,2.04,7.3,7.0,9.0,63.5,Developing,41.1,51.9,336.393,6.24,95.0,84.0,24.2,96.0,95.0,7.61,5899.0,2.02,7.7,7.4,8.9,61.9,39.5,51.4,361.955,5.7,95.0,83.0,24.1,96.0,95.0,7.85,5642.0,1.99,8.0,7.8,8.9,60.2
349,Botswana,Africa,2013,39.4,49.6,290.0855,5.07,95,83,24.2,96,95,6.07,6705,2.06,7.0,6.7,9.1,65.0,Developing,40.2,50.8,310.831,5.46,95.0,83.0,24.2,96.0,95.0,6.75,6089.0,2.04,7.3,7.0,9.0,63.5,41.1,51.9,336.393,6.24,95.0,84.0,24.2,96.0,95.0,7.61,5899.0,2.02,7.7,7.4,8.9,61.9
350,Botswana,Africa,2014,40.1,50.2,269.3405,6.04,95,85,24.3,96,95,5.9,6896,2.09,6.7,6.4,9.2,66.3,Developing,39.4,49.6,290.0855,5.07,95.0,83.0,24.2,96.0,95.0,6.07,6705.0,2.06,7.0,6.7,9.1,65.0,40.2,50.8,310.831,5.46,95.0,83.0,24.2,96.0,95.0,6.75,6089.0,2.04,7.3,7.0,9.0,63.5
351,Botswana,Africa,2015,39.6,49.7,248.595,6.14,95,80,24.3,96,95,5.81,6403,2.12,6.4,6.1,9.2,67.3,Developing,40.1,50.2,269.3405,6.04,95.0,85.0,24.3,96.0,95.0,5.9,6896.0,2.09,6.7,6.4,9.2,66.3,39.4,49.6,290.0855,5.07,95.0,83.0,24.2,96.0,95.0,6.07,6705.0,2.06,7.0,6.7,9.1,65.0
352,Brazil,South America,2000,30.4,34.7,186.4955,7.3,94,95,24.8,99,98,0.24,6788,174.79,3.4,3.4,5.6,70.1,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Brazil,South America,2001,28.5,32.5,182.1315,7.18,91,95,24.9,99,98,0.25,6789,177.2,3.4,3.4,5.8,70.5,Developing,30.4,34.7,186.4955,7.3,94.0,95.0,24.8,99.0,98.0,0.24,6788.0,174.79,3.4,3.4,5.6,70.1,,,,,,,,,,,,,,,,
354,Brazil,South America,2002,26.8,30.4,177.768,7.02,92,80,25.0,99,99,0.25,6905,179.54,3.3,3.3,6.0,70.8,Developing,28.5,32.5,182.1315,7.18,91.0,95.0,24.9,99.0,98.0,0.25,6789.0,177.2,3.4,3.4,5.8,70.5,30.4,34.7,186.4955,7.3,94.0,95.0,24.8,99.0,98.0,0.24,6788.0,174.79,3.4,3.4,5.6,70.1
355,Brazil,South America,2003,25.1,28.4,174.611,6.84,97,74,25.1,99,99,0.25,6896,181.81,3.3,3.3,6.2,71.2,Developing,26.8,30.4,177.768,7.02,92.0,80.0,25.0,99.0,99.0,0.25,6905.0,179.54,3.3,3.3,6.0,70.8,28.5,32.5,182.1315,7.18,91.0,95.0,24.9,99.0,98.0,0.25,6789.0,177.2,3.4,3.4,5.8,70.5
356,Brazil,South America,2004,23.5,26.5,171.4535,6.7,96,68,25.2,99,99,0.25,7206,184.01,3.2,3.2,6.2,71.5,Developing,25.1,28.4,174.611,6.84,97.0,74.0,25.1,99.0,99.0,0.25,6896.0,181.81,3.3,3.3,6.2,71.2,26.8,30.4,177.768,7.02,92.0,80.0,25.0,99.0,99.0,0.25,6905.0,179.54,3.3,3.3,6.0,70.8
357,Brazil,South America,2005,22.0,24.8,168.2965,6.76,98,61,25.3,99,99,0.25,7352,186.13,3.2,3.1,6.3,71.9,Developing,23.5,26.5,171.4535,6.7,96.0,68.0,25.2,99.0,99.0,0.25,7206.0,184.01,3.2,3.2,6.2,71.5,25.1,28.4,174.611,6.84,97.0,74.0,25.1,99.0,99.0,0.25,6896.0,181.81,3.3,3.3,6.2,71.2
358,Brazil,South America,2006,20.7,23.2,165.1395,6.93,99,55,25.4,99,99,0.25,7561,188.17,3.1,3.1,6.4,72.3,Developing,22.0,24.8,168.2965,6.76,98.0,61.0,25.3,99.0,99.0,0.25,7352.0,186.13,3.2,3.1,6.3,71.9,23.5,26.5,171.4535,6.7,96.0,68.0,25.2,99.0,99.0,0.25,7206.0,184.01,3.2,3.2,6.2,71.5
359,Brazil,South America,2007,19.5,21.8,161.982,6.91,99,49,25.5,99,99,0.25,7937,190.13,3.1,3.0,6.5,72.6,Developing,20.7,23.2,165.1395,6.93,99.0,55.0,25.4,99.0,99.0,0.25,7561.0,188.17,3.1,3.1,6.4,72.3,22.0,24.8,168.2965,6.76,98.0,61.0,25.3,99.0,99.0,0.25,7352.0,186.13,3.2,3.1,6.3,71.9
360,Brazil,South America,2008,18.4,20.6,159.6305,6.83,96,56,25.6,99,99,0.25,8259,192.03,3.0,3.0,6.7,73.0,Developing,19.5,21.8,161.982,6.91,99.0,49.0,25.5,99.0,99.0,0.25,7937.0,190.13,3.1,3.0,6.5,72.6,20.7,23.2,165.1395,6.93,99.0,55.0,25.4,99.0,99.0,0.25,7561.0,188.17,3.1,3.1,6.4,72.3
361,Brazil,South America,2009,17.5,19.5,157.279,6.95,99,55,25.7,99,99,0.25,8169,193.89,3.0,2.9,6.8,73.3,Developing,18.4,20.6,159.6305,6.83,96.0,56.0,25.6,99.0,99.0,0.25,8259.0,192.03,3.0,3.0,6.7,73.0,19.5,21.8,161.982,6.91,99.0,49.0,25.5,99.0,99.0,0.25,7937.0,190.13,3.1,3.0,6.5,72.6
362,Brazil,South America,2010,16.7,18.6,154.9275,7.16,96,53,25.8,99,99,0.25,8702,195.71,2.9,2.9,6.9,73.6,Developing,17.5,19.5,157.279,6.95,99.0,55.0,25.7,99.0,99.0,0.25,8169.0,193.89,3.0,2.9,6.8,73.3,18.4,20.6,159.6305,6.83,96.0,56.0,25.6,99.0,99.0,0.25,8259.0,192.03,3.0,3.0,6.7,73.0
363,Brazil,South America,2011,16.0,17.9,152.5765,7.13,98,71,26.0,98,99,0.25,8966,197.51,2.9,2.8,7.1,73.9,Developing,16.7,18.6,154.9275,7.16,96.0,53.0,25.8,99.0,99.0,0.25,8702.0,195.71,2.9,2.9,6.9,73.6,17.5,19.5,157.279,6.95,99.0,55.0,25.7,99.0,99.0,0.25,8169.0,193.89,3.0,2.9,6.8,73.3
364,Brazil,South America,2012,15.4,17.2,150.2245,7.12,96,70,26.1,96,95,0.24,9057,199.29,2.8,2.8,7.3,74.2,Developing,16.0,17.9,152.5765,7.13,98.0,71.0,26.0,98.0,99.0,0.25,8966.0,197.51,2.9,2.8,7.1,73.9,16.7,18.6,154.9275,7.16,96.0,53.0,25.8,99.0,99.0,0.25,8702.0,195.71,2.9,2.9,6.9,73.6
365,Brazil,South America,2013,14.9,16.7,148.2705,6.86,96,69,26.2,96,97,0.24,9248,201.04,2.8,2.7,7.4,74.5,Developing,15.4,17.2,150.2245,7.12,96.0,70.0,26.1,96.0,95.0,0.24,9057.0,199.29,2.8,2.8,7.3,74.2,16.0,17.9,152.5765,7.13,98.0,71.0,26.0,98.0,99.0,0.25,8966.0,197.51,2.9,2.8,7.1,73.9
366,Brazil,South America,2014,14.6,16.3,146.3165,6.91,96,89,26.3,96,93,0.24,9215,202.76,2.7,2.7,7.4,74.7,Developing,14.9,16.7,148.2705,6.86,96.0,69.0,26.2,96.0,97.0,0.24,9248.0,201.04,2.8,2.7,7.4,74.5,15.4,17.2,150.2245,7.12,96.0,70.0,26.1,96.0,95.0,0.24,9057.0,199.29,2.8,2.8,7.3,74.2
367,Brazil,South America,2015,14.2,15.9,144.3625,6.63,96,80,26.5,98,96,0.24,8814,204.47,2.7,2.6,7.6,75.0,Developing,14.6,16.3,146.3165,6.91,96.0,89.0,26.3,96.0,93.0,0.24,9215.0,202.76,2.7,2.7,7.4,74.7,14.9,16.7,148.2705,6.86,96.0,69.0,26.2,96.0,97.0,0.24,9248.0,201.04,2.8,2.7,7.4,74.5
368,Brunei Darussalam,Asia,2000,8.2,10.3,106.3215,0.35,99,95,25.3,99,99,0.1,34064,0.33,6.8,6.3,8.3,73.1,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Brunei Darussalam,Asia,2001,8.0,10.1,104.114,0.44,99,95,25.4,99,97,0.1,34291,0.34,6.8,6.2,8.3,73.1,Developing,8.2,10.3,106.3215,0.35,99.0,95.0,25.3,99.0,99.0,0.1,34064.0,0.33,6.8,6.3,8.3,73.1,,,,,,,,,,,,,,,,
370,Brunei Darussalam,Asia,2002,7.9,9.8,101.907,0.12,99,96,25.5,99,94,0.1,34927,0.35,6.7,6.1,8.4,73.3,Developing,8.0,10.1,104.114,0.44,99.0,95.0,25.4,99.0,97.0,0.1,34291.0,0.34,6.8,6.2,8.3,73.1,8.2,10.3,106.3215,0.35,99.0,95.0,25.3,99.0,99.0,0.1,34064.0,0.33,6.8,6.3,8.3,73.1
371,Brunei Darussalam,Asia,2003,7.8,9.7,99.9145,0.11,99,96,25.6,99,92,0.1,35278,0.35,6.6,6.1,8.4,73.6,Developing,7.9,9.8,101.907,0.12,99.0,96.0,25.5,99.0,94.0,0.1,34927.0,0.35,6.7,6.1,8.4,73.3,8.0,10.1,104.114,0.44,99.0,95.0,25.4,99.0,97.0,0.1,34291.0,0.34,6.8,6.2,8.3,73.1
372,Brunei Darussalam,Asia,2004,7.7,9.6,97.9225,0.092,99,97,25.7,92,92,0.1,34850,0.36,6.5,6.0,8.4,73.8,Developing,7.8,9.7,99.9145,0.11,99.0,96.0,25.6,99.0,92.0,0.1,35278.0,0.35,6.6,6.1,8.4,73.6,7.9,9.8,101.907,0.12,99.0,96.0,25.5,99.0,94.0,0.1,34927.0,0.35,6.7,6.1,8.4,73.3
373,Brunei Darussalam,Asia,2005,7.7,9.5,95.93,0.14,99,95,25.8,93,94,0.1,34441,0.37,6.4,5.9,8.5,74.0,Developing,7.7,9.6,97.9225,0.092,99.0,97.0,25.7,92.0,92.0,0.1,34850.0,0.36,6.5,6.0,8.4,73.8,7.8,9.7,99.9145,0.11,99.0,96.0,25.6,99.0,92.0,0.1,35278.0,0.35,6.6,6.1,8.4,73.6
